Sector ,Site,lat,long,azimuth,Cluster,Region
S4758_B,S4758,17.7995,43.4741,140,Remote Aseer,South
S4758_C,S4758,17.7995,43.4741,290,Remote Aseer,South
S4759_A,S4759,17.6922,43.5163,10,Remote Najran,South
S4759_B,S4759,17.6922,43.5163,100,Remote Najran,South
S4759_C,S4759,17.6922,43.5163,200,Remote Najran,South
S4760_A,S4760,18.4312,42.9158,40,Remote Aseer,South
S4760_B,S4760,18.4312,42.9158,210,Remote Aseer,South
S4760_C,S4760,18.4312,42.9158,285,Remote Aseer,South
S4761_A,S4761,18.485,42.961,30,Remote Aseer,South
S4761_B,S4761,18.485,42.961,120,Remote Aseer,South
S4761_C,S4761,18.485,42.961,270,Remote Aseer,South
S4762_B,S4762,18.5031,43.1217,110,Remote Aseer,South
S4762_C,S4762,18.5031,43.1217,220,Remote Aseer,South
S4763_A,S4763,18.36979,42.86762,30,Remote Aseer,South
S4763_C,S4763,18.36979,42.86762,140,Remote Aseer,South
S4764_A,S4764,18.552,43.2064,0,Remote Aseer,South
S4764_B,S4764,18.552,43.2064,110,Remote Aseer,South
S4764_C,S4764,18.552,43.2064,210,Remote Aseer,South
S4765_A,S4765,18.7156,43.1886,340,Remote Aseer,South
S4765_B,S4765,18.7156,43.1886,70,Remote Aseer,South
S4766_A,S4766,18.8431,43.2392,60,Remote Aseer,South
S4766_B,S4766,18.8431,43.2392,140,Remote Aseer,South
S4766_C,S4766,18.8431,43.2392,220,Remote Aseer,South
S4767_A,S4767,18.9285,43.3051,0,Remote Aseer,South
S4767_B,S4767,18.9285,43.3051,180,Remote Aseer,South
S4768_A,S4768,18.3081,42.4339,0,Remote Aseer,South
S4768_B,S4768,18.3081,42.4339,120,Remote Aseer,South
S4768_C,S4768,18.3081,42.4339,280,Remote Aseer,South
S4775_A,S4775,18.2985,42.4964,0,Remote Aseer,South
S4775_B,S4775,18.2985,42.4964,120,Remote Aseer,South
S4775_C,S4775,18.2985,42.4964,180,Remote Aseer,South
S4776_A,S4776,18.3458,42.4677,0,Remote Aseer,South
S4776_B,S4776,18.3458,42.4677,190,Remote Aseer,South
S4776_C,S4776,18.3458,42.4677,280,Remote Aseer,South
S4777_A,S4777,18.4014,42.4709,0,Remote Aseer,South
S4777_B,S4777,18.4014,42.4709,200,Remote Aseer,South
S4778_A,S4778,18.4353,42.4684,50,Remote Aseer,South
S4778_B,S4778,18.4353,42.4684,180,Remote Aseer,South
S4778_C,S4778,18.4353,42.4684,285,Remote Aseer,South
S4779_B,S4779,18.4783,42.4792,190,Remote Aseer,South
S4779_C,S4779,18.4783,42.4792,340,Remote Aseer,South
S4780_A,S4780,18.5145,42.4616,30,Remote Aseer,South
S4780_B,S4780,18.5145,42.4616,130,Remote Aseer,South
S4780_C,S4780,18.5145,42.4616,330,Remote Aseer,South
S4781_A,S4781,18.548,42.4032,120,Remote Aseer,South
S4781_B,S4781,18.548,42.4032,305,Remote Aseer,South
S4782_B,S4782,18.5664,42.3608,140,Remote Aseer,South
S4782_C,S4782,18.5664,42.3608,340,Remote Aseer,South
S4783_B,S4783,18.6125,42.3374,140,Remote Aseer,South
S4783_C,S4783,18.6125,42.3374,320,Remote Aseer,South
S4784_B,S4784,18.6274,42.2611,90,Remote Aseer,South
S4784_C,S4784,18.6274,42.2611,310,Remote Aseer,South
S4785_A,S4785,18.7105,42.2535,0,Remote Aseer,South
S4785_B,S4785,18.7105,42.2535,130,Remote Aseer,South
S4785_C,S4785,18.7105,42.2535,180,Remote Aseer,South
S4786_A,S4786,18.9253,42.1349,60,Remote Aseer,South
S4786_B,S4786,18.9253,42.1349,260,Remote Aseer,South
S4787_A,S4787,18.7839,42.2441,40,Remote Aseer,South
S4787_B,S4787,18.7839,42.2441,140,Remote Aseer,South
S4787_C,S4787,18.7839,42.2441,200,Remote Aseer,South
S4788_B,S4788,18.8245,42.2532,140,Remote Aseer,South
S4788_C,S4788,18.8245,42.2532,350,Remote Aseer,South
S4789_A,S4789,18.8676,42.2438,70,Remote Aseer,South
S4789_B,S4789,18.8676,42.2438,160,Remote Aseer,South
S4789_C,S4789,18.8676,42.2438,290,Remote Aseer,South
S4790_A,S4790,18.9442,42.1847,140,Remote Aseer,South
S4790_B,S4790,18.9442,42.1847,220,Remote Aseer,South
S4790_C,S4790,18.9442,42.1847,330,Remote Aseer,South
S4791_A,S4791,18.9696,42.1533,135,Remote Aseer,South
S4791_B,S4791,18.9696,42.1533,230,Remote Aseer,South
S4791_C,S4791,18.9696,42.1533,350,Remote Aseer,South
S4792_A,S4792,19.0179,42.1065,50,Remote Aseer,South
S4792_B,S4792,19.0179,42.1065,150,Remote Aseer,South
S4792_C,S4792,19.0179,42.1065,270,Remote Aseer,South
S4793_A,S4793,19.0563,42.1257,40,Remote Aseer,South
S4793_B,S4793,19.0563,42.1257,220,Remote Aseer,South
S4794_A,S4794,19.1288,42.1412,10,Remote Aseer,South
S4794_B,S4794,19.1288,42.1412,90,Remote Aseer,South
S4794_C,S4794,19.1288,42.1412,240,Remote Aseer,South
S4795_A,S4795,19.1315,42.1243,10,Remote Aseer,South
S4795_B,S4795,19.1315,42.1243,150,Remote Aseer,South
S4795_C,S4795,19.1315,42.1243,250,Remote Aseer,South
S4796_A,S4796,19.1573,42.1128,80,Remote Aseer,South
S4796_B,S4796,19.1573,42.1128,160,Remote Aseer,South
S4796_C,S4796,19.1573,42.1128,310,Remote Aseer,South
S4797_B,S4797,19.1971,42.0997,120,Remote Aseer,South
S4797_C,S4797,19.1971,42.0997,240,Remote Aseer,South
S4800_A,S4800,18.2165,42.5029,0,Abha,South
S4800_B,S4800,18.2165,42.5029,120,Abha,South
S4800_C,S4800,18.2165,42.5029,280,Abha,South
S4801_A,S4801,18.228,42.4984,0,Abha,South
S4801_B,S4801,18.228,42.4984,100,Abha,South
S4801_C,S4801,18.228,42.4984,220,Abha,South
S4803_A,S4803,18.2176,42.5131,0,Abha,South
S4803_B,S4803,18.2176,42.5131,120,Abha,South
S4803_C,S4803,18.2176,42.5131,240,Abha,South
S4805_A,S4805,18.223,42.5357,60,Abha,South
S4805_B,S4805,18.223,42.5357,140,Abha,South
S4805_C,S4805,18.223,42.5357,280,Abha,South
S4806_A,S4806,18.2302,42.5495,20,Abha,South
S4806_B,S4806,18.2302,42.5495,140,Abha,South
S4806_C,S4806,18.2302,42.5495,250,Abha,South
S4807_A,S4807,18.2411,42.4997,140,Abha,South
S4807_B,S4807,18.2411,42.4997,230,Abha,South
S4807_C,S4807,18.2411,42.4997,330,Abha,South
S4808_A,S4808,18.2209,42.4912,20,Abha,South
S4808_B,S4808,18.2209,42.4912,150,Abha,South
S4808_C,S4808,18.2209,42.4912,270,Abha,South
S4809_A,S4809,18.2027,42.5073,30,Abha,South
S4809_B,S4809,18.2027,42.5073,110,Abha,South
S4809_C,S4809,18.2027,42.5073,280,Abha,South
S4810_A,S4810,18.2113,42.4808,0,Abha,South
S4810_B,S4810,18.2113,42.4808,150,Abha,South
S4810_C,S4810,18.2113,42.4808,280,Abha,South
S4811_A,S4811,18.2252,42.5204,320,Abha,South
S4811_B,S4811,18.2252,42.5204,100,Abha,South
S4811_C,S4811,18.2252,42.5204,220,Abha,South
S4812_A,S4812,18.2156,42.5408,0,Abha,South
S4812_B,S4812,18.2156,42.5408,120,Abha,South
S4812_C,S4812,18.2156,42.5408,240,Abha,South
S4813_A,S4813,18.2397,42.581,0,Abha,South
S4813_B,S4813,18.2397,42.581,190,Abha,South
S4813_C,S4813,18.2397,42.581,280,Abha,South
S4814_A,S4814,18.2334,42.5966,50,Abha,South
S4814_B,S4814,18.2334,42.5966,150,Abha,South
S4814_C,S4814,18.2334,42.5966,250,Abha,South
S4815_A,S4815,18.2404,42.6069,55,Abha,South
S4815_B,S4815,18.2404,42.6069,180,Abha,South
S4815_C,S4815,18.2404,42.6069,300,Abha,South
S4817_A,S4817,18.2331,42.6476,350,Abha,South
S4817_B,S4817,18.2331,42.6476,70,Abha,South
S4817_C,S4817,18.2331,42.6476,220,Abha,South
S4818_A,S4818,18.2325,42.5061,0,Abha,South
S4818_B,S4818,18.2325,42.5061,140,Abha,South
S4818_C,S4818,18.2325,42.5061,240,Abha,South
S4819_A,S4819,18.2358,42.4889,0,Abha,South
S4819_B,S4819,18.2358,42.4889,90,Abha,South
S4819_C,S4819,18.2358,42.4889,280,Abha,South
S4820_A,S4820,18.2329,42.5132,90,Abha,South
S4820_B,S4820,18.2329,42.5132,240,Abha,South
S4820_C,S4820,18.2329,42.5132,300,Abha,South
S4821_A,S4821,18.223,42.5013,50,Abha,South
S4821_B,S4821,18.223,42.5013,130,Abha,South
S4821_C,S4821,18.223,42.5013,280,Abha,South
S4822_A,S4822,18.2131,42.5095,0,Abha,South
S4822_B,S4822,18.2131,42.5095,105,Abha,South
S4822_C,S4822,18.2131,42.5095,230,Abha,South
S4823_A,S4823,18.2074,42.4993,0,Abha,South
S4823_B,S4823,18.2074,42.4993,110,Abha,South
S4823_C,S4823,18.2074,42.4993,270,Abha,South
S4824_A,S4824,18.2106,42.5309,0,Abha,South
S4824_B,S4824,18.2106,42.5309,90,Abha,South
S4824_C,S4824,18.2106,42.5309,270,Abha,South
S4825_A,S4825,18.2095,42.5413,0,Abha,South
S4825_B,S4825,18.2095,42.5413,120,Abha,South
S4825_C,S4825,18.2095,42.5413,260,Abha,South
S4826_A,S4826,18.2129,42.5577,0,Abha,South
S4826_B,S4826,18.2129,42.5577,120,Abha,South
S4826_C,S4826,18.2129,42.5577,240,Abha,South
S4828_A,S4828,18.2465,42.5727,0,Abha,South
S4828_B,S4828,18.2465,42.5727,120,Abha,South
S4828_C,S4828,18.2465,42.5727,240,Abha,South
S4829_A,S4829,18.2269,42.5938,0,Abha,South
S4829_B,S4829,18.2269,42.5938,120,Abha,South
S4829_C,S4829,18.2269,42.5938,240,Abha,South
S4830_A,S4830,18.2093,42.5105,40,Abha,South
S4830_B,S4830,18.2093,42.5105,120,Abha,South
S4830_C,S4830,18.2093,42.5105,250,Abha,South
S4833_A,S4833,18.3523,42.5644,0,Remote Aseer,South
S4833_B,S4833,18.3523,42.5644,200,Remote Aseer,South
S4834_A,S4834,18.2132,42.4929,10,Abha,South
S4834_B,S4834,18.2132,42.4929,100,Abha,South
S4834_C,S4834,18.2132,42.4929,230,Abha,South
S4835_A,S4835,18.2856,42.5932,20,Remote Aseer,South
S4835_B,S4835,18.2856,42.5932,140,Remote Aseer,South
S4835_C,S4835,18.2856,42.5932,260,Remote Aseer,South
S4836_A,S4836,18.2284,42.5129,30,Abha,South
S4836_B,S4836,18.2284,42.5129,120,Abha,South
S4836_C,S4836,18.2284,42.5129,240,Abha,South
S4837_A,S4837,18.2508,42.6262,30,Abha,South
S4837_B,S4837,18.2508,42.6262,90,Abha,South
S4837_C,S4837,18.2508,42.6262,220,Abha,South
S4838_A,S4838,20.2439,42.7019,40,Remote Aseer,South
S4838_B,S4838,20.2439,42.7019,140,Remote Aseer,South
S4838_C,S4838,20.2439,42.7019,230,Remote Aseer,South
S4839_A,S4839,20.2777,42.8063,60,Remote Aseer,South
S4839_B,S4839,20.2777,42.8063,110,Remote Aseer,South
S4839_C,S4839,20.2777,42.8063,225,Remote Aseer,South
S4844_A,S4844,20.0715,42.6213,30,Bishah,South
S4844_B,S4844,20.0715,42.6213,190,Bishah,South
S4844_C,S4844,20.0715,42.6213,260,Bishah,South
S4846_A,S4846,17.9213,43.3678,30,Remote Najran,South
S4846_B,S4846,17.9213,43.3678,150,Remote Najran,South
S4846_C,S4846,17.9213,43.3678,240,Remote Najran,South
S4847_A,S4847,20.1413,42.6448,20,Remote Aseer,South
S4847_B,S4847,20.1413,42.6448,130,Remote Aseer,South
S4847_C,S4847,20.1413,42.6448,230,Remote Aseer,South
S4849_A,S4849,18.8807,41.9909,120,Remote Aseer,South
S4849_B,S4849,18.8807,41.9909,240,Remote Aseer,South
S4849_C,S4849,18.8807,41.9909,340,Remote Aseer,South
S4850_A,S4850,20.0112,42.5695,30,Bishah,South
S4850_B,S4850,20.0112,42.5695,210,Bishah,South
S4850_C,S4850,20.0112,42.5695,290,Bishah,South
S4851_A,S4851,20.0001,42.6063,130,Bishah,South
S4851_B,S4851,20.0001,42.6063,230,Bishah,South
S4851_C,S4851,20.0001,42.6063,340,Bishah,South
S4852_A,S4852,20.005,42.6159,0,Bishah,South
S4852_B,S4852,20.005,42.6159,130,Bishah,South
S4852_C,S4852,20.005,42.6159,260,Bishah,South
S4854_A,S4854,20.0247,42.6156,10,Bishah,South
S4854_B,S4854,20.0247,42.6156,130,Bishah,South
S4854_C,S4854,20.0247,42.6156,295,Bishah,South
S4855_A,S4855,20.0106,42.6053,20,Bishah,South
S4855_B,S4855,20.0106,42.6053,120,Bishah,South
S4855_C,S4855,20.0106,42.6053,220,Bishah,South
S4856_A,S4856,19.9951,42.5995,30,Bishah,South
S4856_B,S4856,19.9951,42.5995,120,Bishah,South
S4856_C,S4856,19.9951,42.5995,260,Bishah,South
S4857_A,S4857,19.9886,42.6039,20,Bishah,South
S4857_B,S4857,19.9886,42.6039,140,Bishah,South
S4857_C,S4857,19.9886,42.6039,260,Bishah,South
S4900_A,S4900,17.6484,43.5465,70,Remote Najran,South
S4900_B,S4900,17.6484,43.5465,170,Remote Najran,South
S4900_C,S4900,17.6484,43.5465,300,Remote Najran,South
S4901_A,S4901,20.0315,42.5262,20,Remote Aseer,South
S4901_B,S4901,20.0315,42.5262,120,Remote Aseer,South
S4901_C,S4901,20.0315,42.5262,240,Remote Aseer,South
S4902_A,S4902,19.9864,42.3471,0,Remote Aseer,South
S4902_B,S4902,19.9864,42.3471,90,Remote Aseer,South
S4902_C,S4902,19.9864,42.3471,270,Remote Aseer,South
S4903_A,S4903,19.9786,42.2666,90,Remote Aseer,South
S4903_B,S4903,19.9786,42.2666,290,Remote Aseer,South
S4904_A,S4904,19.9162,42.1796,60,Remote Aseer,South
S4904_B,S4904,19.9162,42.1796,245,Remote Aseer,South
S4905_B,S4905,19.7936,42.1063,20,Remote Aseer,South
S4905_C,S4905,19.7936,42.1063,160,Remote Aseer,South
S4906_A,S4906,18.3133,42.8507,30,Remote Aseer,South
S4906_B,S4906,18.3133,42.8507,110,Remote Aseer,South
S4906_C,S4906,18.3133,42.8507,240,Remote Aseer,South
S4907_A,S4907,19.12963,41.916667,70,Remote Aseer,South
S4907_B,S4907,19.12963,41.916667,190,Remote Aseer,South
S4907_C,S4907,19.12963,41.916667,350,Remote Aseer,South
S4908_A,S4908,19.0996,41.8966,10,Remote Aseer,South
S4908_B,S4908,19.0996,41.8966,120,Remote Aseer,South
S4908_C,S4908,19.0996,41.8966,245,Remote Aseer,South
S4909_A,S4909,18.4093,42.7005,0,Remote Aseer,South
S4909_B,S4909,18.4093,42.7005,140,Remote Aseer,South
S4909_C,S4909,18.4093,42.7005,200,Remote Aseer,South
S4910_A,S4910,18.5135,42.6942,0,Remote Aseer,South
S4910_B,S4910,18.5135,42.6942,180,Remote Aseer,South
S4911_A,S4911,18.5874,42.6904,90,Remote Aseer,South
S4911_B,S4911,18.5874,42.6904,190,Remote Aseer,South
S4911_C,S4911,18.5874,42.6904,320,Remote Aseer,South
S4912_A,S4912,19.1087,42.1631,340,Remote Aseer,South
S4912_B,S4912,19.1087,42.1631,150,Remote Aseer,South
S4912_C,S4912,19.1087,42.1631,220,Remote Aseer,South
S4913_A,S4913,19.1529,42.1868,0,Remote Aseer,South
S4913_B,S4913,19.1529,42.1868,140,Remote Aseer,South
S4913_C,S4913,19.1529,42.1868,270,Remote Aseer,South
S4914_A,S4914,18.1149,42.8132,150,Remote Aseer,South
S4914_B,S4914,18.1149,42.8132,250,Remote Aseer,South
S4914_C,S4914,18.1149,42.8132,330,Remote Aseer,South
S4915_A,S4915,18.9252,42.1983,0,Remote Aseer,South
S4915_B,S4915,18.9252,42.1983,120,Remote Aseer,South
S4915_C,S4915,18.9252,42.1983,250,Remote Aseer,South
S4916_A,S4916,18.029,43.0797,30,Remote Najran,South
S4916_B,S4916,18.029,43.0797,160,Remote Najran,South
S4916_C,S4916,18.029,43.0797,220,Remote Najran,South
S4917_A,S4917,18.3647,42.8334,100,Remote Aseer,South
S4917_B,S4917,18.3647,42.8334,240,Remote Aseer,South
S4917_C,S4917,18.3647,42.8334,320,Remote Aseer,South
S4918_A,S4918,19.0974,41.9329,120,Remote Aseer,South
S4918_B,S4918,19.0974,41.9329,230,Remote Aseer,South
S4918_C,S4918,19.0974,41.9329,330,Remote Aseer,South
S4919_A,S4919,18.8533,42.2734,30,Remote Aseer,South
S4919_B,S4919,18.8533,42.2734,180,Remote Aseer,South
S4919_C,S4919,18.8533,42.2734,250,Remote Aseer,South
S4920_A,S4920,18.0508,43.3015,120,Remote Aseer,South
S4920_B,S4920,18.0508,43.3015,270,Remote Aseer,South
S4921_A,S4921,18.5458,42.0486,10,Muhayel,South
S4921_B,S4921,18.5458,42.0486,150,Muhayel,South
S4921_C,S4921,18.5458,42.0486,230,Muhayel,South
S4922_A,S4922,18.5434,42.0609,0,Muhayel,South
S4922_B,S4922,18.5434,42.0609,120,Muhayel,South
S4922_C,S4922,18.5434,42.0609,240,Muhayel,South
S4923_A,S4923,18.5643,42.0375,0,Muhayel,South
S4923_B,S4923,18.5643,42.0375,160,Muhayel,South
S4923_C,S4923,18.5643,42.0375,290,Muhayel,South
S4924_A,S4924,18.5404,42.0823,20,Muhayel,South
S4924_B,S4924,18.5404,42.0823,120,Muhayel,South
S4924_C,S4924,18.5404,42.0823,260,Muhayel,South
S4926_A,S4926,18.2252,42.2654,100,Remote Aseer,South
S4926_B,S4926,18.2252,42.2654,200,Remote Aseer,South
S4929_A,S4929,18.2408,42.2785,60,Remote Aseer,South
S4929_B,S4929,18.2408,42.2785,180,Remote Aseer,South
S4929_C,S4929,18.2408,42.2785,290,Remote Aseer,South
S4930_A,S4930,18.2545,42.2584,120,Remote Aseer,South
S4930_B,S4930,18.2545,42.2584,240,Remote Aseer,South
S4930_C,S4930,18.2545,42.2584,330,Remote Aseer,South
S4931_A,S4931,18.2871,42.2391,30,Remote Aseer,South
S4931_B,S4931,18.2871,42.2391,160,Remote Aseer,South
S4931_C,S4931,18.2871,42.2391,305,Remote Aseer,South
S4932_A,S4932,19.9425,42.5138,30,Remote Aseer,South
S4932_B,S4932,19.9425,42.5138,180,Remote Aseer,South
S4933_A,S4933,19.8498,42.5038,90,Remote Aseer,South
S4933_B,S4933,19.8498,42.5038,150,Remote Aseer,South
S4933_C,S4933,19.8498,42.5038,310,Remote Aseer,South
S4934_A,S4934,19.9969,42.4321,70,Remote Aseer,South
S4934_B,S4934,19.9969,42.4321,230,Remote Aseer,South
S4934_C,S4934,19.9969,42.4321,320,Remote Aseer,South
S4935_A,S4935,19.864,42.1393,20,Remote Aseer,South
S4935_B,S4935,19.864,42.1393,200,Remote Aseer,South
S4936_A,S4936,19.7094,42.0858,40,Remote Aseer,South
S4936_B,S4936,19.7094,42.0858,220,Remote Aseer,South
S4937_A,S4937,19.682392,42.014645,30,Remote Aseer,South
S4937_B,S4937,19.682392,42.014645,120,Remote Aseer,South
S4937_C,S4937,19.682392,42.014645,200,Remote Aseer,South
S4938_A,S4938,17.6319,43.5299,140,Remote Najran,South
S4938_B,S4938,17.6319,43.5299,350,Remote Najran,South
S4939_A,S4939,17.5933,43.565,0,Remote Aseer,South
S4939_B,S4939,17.5933,43.565,130,Remote Aseer,South
S4939_C,S4939,17.5933,43.565,330,Remote Aseer,South
S4940_A,S4940,17.5689,43.6069,50,Remote Aseer,South
S4940_B,S4940,17.5689,43.6069,150,Remote Aseer,South
S4940_C,S4940,17.5689,43.6069,280,Remote Aseer,South
S4941_B,S4941,17.5095,43.675,90,Remote Aseer,South
S4941_C,S4941,17.5095,43.675,300,Remote Aseer,South
S4948_A,S4948,17.6632,43.5133,0,Remote Najran,South
S4948_B,S4948,17.6632,43.5133,150,Remote Najran,South
S4948_C,S4948,17.6632,43.5133,250,Remote Najran,South
S4949_A,S4949,17.6628,43.523,130,Remote Najran,South
S4949_B,S4949,17.6628,43.523,230,Remote Najran,South
S4949_C,S4949,17.6628,43.523,320,Remote Najran,South
S4952_A,S4952,18.2403,42.459,10,Remote Aseer,South
S4952_B,S4952,18.2403,42.459,150,Remote Aseer,South
S4952_C,S4952,18.2403,42.459,260,Remote Aseer,South
S4953_A,S4953,18.2266,42.4429,60,Remote Aseer,South
S4953_B,S4953,18.2266,42.4429,210,Remote Aseer,South
S4953_C,S4953,18.2266,42.4429,300,Remote Aseer,South
S4954_A,S4954,18.2325,42.4221,0,Remote Aseer,South
S4954_B,S4954,18.2325,42.4221,150,Remote Aseer,South
S4954_C,S4954,18.2325,42.4221,270,Remote Aseer,South
S4955_A,S4955,18.2495,42.391,10,Remote Aseer,South
S4955_B,S4955,18.2495,42.391,150,Remote Aseer,South
S4955_C,S4955,18.2495,42.391,280,Remote Aseer,South
S4956_A,S4956,18.2603,42.3798,50,Remote Aseer,South
S4956_B,S4956,18.2603,42.3798,130,Remote Aseer,South
S4956_C,S4956,18.2603,42.3798,310,Remote Aseer,South
S4957_A,S4957,18.2769,42.3681,0,Remote Aseer,South
S4957_B,S4957,18.2769,42.3681,150,Remote Aseer,South
S4957_C,S4957,18.2769,42.3681,270,Remote Aseer,South
S4958_A,S4958,18.27389,42.46908,70,Remote Aseer,South
S4958_B,S4958,18.27389,42.46908,190,Remote Aseer,South
S4958_C,S4958,18.27389,42.46908,340,Remote Aseer,South
S4959_A,S4959,18.3141,42.3361,20,Remote Aseer,South
S4959_B,S4959,18.3141,42.3361,90,Remote Aseer,South
S4959_C,S4959,18.3141,42.3361,320,Remote Aseer,South
S4971_A,S4971,18.19252,42.66704,100,Remote Aseer,South
S4971_B,S4971,18.19252,42.66704,240,Remote Aseer,South
S4971_C,S4971,18.19252,42.66704,330,Remote Aseer,South
S4972_A,S4972,18.3006,42.7479,50,Khamis Mushait,South
S4972_B,S4972,18.3006,42.7479,150,Khamis Mushait,South
S4972_C,S4972,18.3006,42.7479,300,Khamis Mushait,South
S4973_A,S4973,18.1902,42.7217,20,Remote Aseer,South
S4973_B,S4973,18.1902,42.7217,110,Remote Aseer,South
S4973_C,S4973,18.1902,42.7217,260,Remote Aseer,South
S4975_A,S4975,18.0426,42.8705,60,Remote Aseer,South
S4975_B,S4975,18.0426,42.8705,150,Remote Aseer,South
S4975_C,S4975,18.0426,42.8705,240,Remote Aseer,South
S4976_A,S4976,18.035,42.828,130,Remote Aseer,South
S4976_B,S4976,18.035,42.828,240,Remote Aseer,South
S4976_C,S4976,18.035,42.828,350,Remote Aseer,South
S4977_A,S4977,17.9934,42.7913,330,Remote Aseer,South
S4977_B,S4977,17.9934,42.7913,60,Remote Aseer,South
S4977_C,S4977,17.9934,42.7913,260,Remote Aseer,South
S4978_A,S4978,18.0494,42.7344,150,Remote Aseer,South
S4978_B,S4978,18.0494,42.7344,250,Remote Aseer,South
S4978_C,S4978,18.0494,42.7344,325,Remote Aseer,South
S4979_A,S4979,18.1287,42.6726,90,Remote Aseer,South
S4979_B,S4979,18.1287,42.6726,150,Remote Aseer,South
S4979_C,S4979,18.1287,42.6726,320,Remote Aseer,South
S4980_A,S4980,18.1741,42.6285,0,Remote Aseer,South
S4980_B,S4980,18.1741,42.6285,120,Remote Aseer,South
S4980_C,S4980,18.1741,42.6285,280,Remote Aseer,South
S4982_A,S4982,18.1929,42.5493,70,Abha,South
S4982_B,S4982,18.1929,42.5493,170,Abha,South
S4982_C,S4982,18.1929,42.5493,270,Abha,South
S4984_A,S4984,18.6659,42.005,345,Muhayel,South
S4984_B,S4984,18.6659,42.005,105,Muhayel,South
S4984_C,S4984,18.6659,42.005,185,Muhayel,South
S4985_A,S4985,18.6985,42.1058,80,Remote Aseer,South
S4985_B,S4985,18.6985,42.1058,160,Remote Aseer,South
S4985_C,S4985,18.6985,42.1058,330,Remote Aseer,South
S4986_A,S4986,18.7942,42.0459,10,Remote Aseer,South
S4986_B,S4986,18.7942,42.0459,140,Remote Aseer,South
S4986_C,S4986,18.7942,42.0459,250,Remote Aseer,South
S4987_A,S4987,18.8321,41.9635,320,Remote Aseer,South
S4987_B,S4987,18.8321,41.9635,90,Remote Aseer,South
S4987_C,S4987,18.8321,41.9635,210,Remote Aseer,South
S4988_A,S4988,18.9327,41.9479,40,Remote Aseer,South
S4988_B,S4988,18.9327,41.9479,130,Remote Aseer,South
S4988_C,S4988,18.9327,41.9479,290,Remote Aseer,South
S4989_A,S4989,18.9815,41.8925,150,Remote Aseer,South
S4989_B,S4989,18.9815,41.8925,250,Remote Aseer,South
S4989_C,S4989,18.9815,41.8925,330,Remote Aseer,South
S6001_A,S6001,16.89735,42.57937,50,Jizan,South
S6001_B,S6001,16.89735,42.57937,170,Jizan,South
S6001_C,S6001,16.89735,42.57937,270,Jizan,South
S6002_A,S6002,16.8917,42.5583,0,Jizan,South
S6002_B,S6002,16.8917,42.5583,110,Jizan,South
S6002_C,S6002,16.8917,42.5583,230,Jizan,South
S6003_A,S6003,16.89789,42.55362,20,Jizan,South
S6003_B,S6003,16.89789,42.55362,150,Jizan,South
S6003_C,S6003,16.89789,42.55362,280,Jizan,South
S6004_A,S6004,16.92943,42.56041,350,Jizan,South
S6004_B,S6004,16.92943,42.56041,100,Jizan,South
S6004_C,S6004,16.92943,42.56041,240,Jizan,South
S6005_A,S6005,16.88925,42.55028,10,Jizan,South
S6005_B,S6005,16.88925,42.55028,140,Jizan,South
S6005_C,S6005,16.88925,42.55028,260,Jizan,South
S6006_A,S6006,16.893,42.543,0,Jizan,South
S6006_B,S6006,16.893,42.543,120,Jizan,South
S6006_C,S6006,16.893,42.543,240,Jizan,South
S6007_A,S6007,16.9099,42.5594,0,Jizan,South
S6007_B,S6007,16.9099,42.5594,120,Jizan,South
S6007_C,S6007,16.9099,42.5594,250,Jizan,South
S6008_A,S6008,16.86674,42.5783,50,Jizan,South
S6008_B,S6008,16.86674,42.5783,180,Jizan,South
S6008_C,S6008,16.86674,42.5783,260,Jizan,South
S6009_A,S6009,16.883878,42.56101,30,Jizan,South
S6009_B,S6009,16.883878,42.56101,170,Jizan,South
S6009_C,S6009,16.883878,42.56101,260,Jizan,South
S6012_A,S6012,16.89786,42.56159,20,Jizan,South
S6012_B,S6012,16.89786,42.56159,100,Jizan,South
S6012_C,S6012,16.89786,42.56159,240,Jizan,South
S6013_A,S6013,16.92109,42.55974,0,Jizan,South
S6013_B,S6013,16.92109,42.55974,100,Jizan,South
S6013_C,S6013,16.92109,42.55974,290,Jizan,South
S6014_A,S6014,16.7704,42.7378,90,Remote Jizan,South
S6014_B,S6014,16.7704,42.7378,210,Remote Jizan,South
S6014_C,S6014,16.7704,42.7378,320,Remote Jizan,South
S6015_A,S6015,16.70918,42.94675,80,Remote Jizan,South
S6015_B,S6015,16.70918,42.94675,240,Remote Jizan,South
S6015_C,S6015,16.70918,42.94675,290,Remote Jizan,South
S6016_A,S6016,16.70827,42.96494,70,Remote Jizan,South
S6016_B,S6016,16.70827,42.96494,170,Remote Jizan,South
S6016_C,S6016,16.70827,42.96494,290,Remote Jizan,South
S6017_A,S6017,16.85782,42.91347,140,Remote Jizan,South
S6017_B,S6017,16.85782,42.91347,190,Remote Jizan,South
S6017_C,S6017,16.85782,42.91347,340,Remote Jizan,South
S6018_A,S6018,16.92936,42.88768,70,Remote Jizan,South
S6018_B,S6018,16.92936,42.88768,200,Remote Jizan,South
S6018_C,S6018,16.92936,42.88768,335,Remote Jizan,South
S6019_A,S6019,17.00875,42.92251,80,Remote Jizan,South
S6019_B,S6019,17.00875,42.92251,220,Remote Jizan,South
S6019_C,S6019,17.00875,42.92251,310,Remote Jizan,South
S6020_A,S6020,17.04414,43.07992,0,Remote Jizan,South
